,clip,fips_code,census_id,range,township,section,quarter_section,municipality_name,municipality_code,jurisdiction_county_code,town_code,tax_rate_area_code,tax_district_county,municipality_tax_district,school_district,fire_district,water_district,elementary_school_district_county_description,high_school_district_county_description,neighborhood_description,cbsa,cbsa_type,land_use_code,county_use_description,zoning_code,zoning_code_description,property_indicator_code,number_of_buildings,view_code,location_influence_code,lat,lon,owner_1_corporate_indicator,owner_2_corporate_indicator,owner_3_corporate_indicator,owner_4_corporate_indicator,owner_occupancy_code,total_value_calculated,land_value_calculated,improvement_value_calculated,calculated_value_source_code,assessed_total_value,assessed_land_value,assessed_improvement_value,market_total_value,market_land_value,market_improvement_value,appraised_total_value,appraised_land_value,appraised_improvement_value,tax_amount,tax_year,assessed_year,tax_total_rate_percent,taxable_improvement_value,taxable_land_value,taxable_other_value,net_taxable_amount,front_footage,depth_footage,acres,land_square_footage,year_built,effective_year_built,bedrooms_all_buildings,total_rooms_all_buildings,total_bathrooms_all_buildings,number_of_bathrooms,construction_type_code,number_of_parking_spaces,parking_type_code,building_quality_code,stories_code,stories_number,building_style_code,number_of_units,universal_building_square_feet,universal_building_square_feet_source_code,building_square_feet,living_square_feet_all_buildings,ground_floor_square_feet,building_gross_square_feet,adjusted_gross_square_feet,last_assessor_update_date,total_square_footage_open_areas,total_square_footage_all_buildings,total_number_of_1_bedrooms,total_number_of_2_bedrooms,total_number_of_3_bedrooms,total_number_of_efficiency_units,build_age,effective_build_age,adjustment_note
857,5407114730,6037,5343012003,,,,,,,,,635,,,,,,,,,31080,,106,APARTMENT,CUR3*,,22,5,,,33.9602,-118.1842,,,,,A,153735,28615,125120,A,25622.5,4769.16666666667,20853.3333333333,,,,,,,3625.17,2015,2015,,125120,28615,,153735,,,0.3725,2704.33333333333,1955,,2,,6,1,,,,,,,,6,825,B,825,825,,,,2015-12-07,,4950,,,,,60,60,Original
858,4416988695,6037,5016004007,,,,,,,,,3491,,,,,,E WHITTIER CITY,WHITTIER UN,,31080,,163,SINGLE FAMILY RESID,WHR106,,10,1,,,33.966296,-118.019425,,,,,O,370572,86409,284163,A,370572,86409,284163,,,,,,,4744.14,2015,2015,,,,,363572,57,150,0.1949,8489,1950,1975,6,5,4,4,FRM,2,920,QAV,,1,CON,,2809,L,,2809,,,,2015-12-07,,,,,,,65,40,Original
859,9415122379,6037,5514011002,,,,,,,,,3304,,,,,,,,,31080,,106,APARTMENT,DOR3*,,22,1,,,33.94477,-118.1519,Y,,,,A,882349,294110,588239,A,25951.4411764706,8650.29411764706,17301.1470588235,,,,,,,16260.59,2015,2015,,588239,294110,,882349,75,500,0.8585,1099.91176470588,1962,1962,2,,34,34,,,PAP,QAV,,,,34,23928,G,23928,703.764705882353,,23928,,2015-12-07,,23928,,,,,53,53,Original
860,8191071240,6037,1242011002,,,,,,,,,13,,,,,,,,,31080,,106,APARTMENT,LARD1.5,,22,1,,,34.18636,-118.3729,,,,,A,383074,158236,224838,A,54724.8571428571,22605.1428571429,32119.7142857143,,,,,,,5252.74,2015,2015,,224838,158236,,383074,,,0.1815,1129.14285714286,1948,1949,1,,7,7,,,,,,,,7,2744,B,2744,392,,,,2015-12-07,,2744,,,,,67,66,Original
861,3822565000,6037,2240201024,,,,,,,,,6658,,,,,,,,,31080,,106,APARTMENT,LAC2,,22,1,,,34.02914,-118.2728,Y,,,,A,449550978,32551415,416999563,A,492388.803943045,35653.2475355969,456735.556407448,,,,,,,5587685,2015,2015,,416999563,32551415,,449550978,,,3.8903,185.61117196057,2013,2013,,,,,,,,,,,,913,1178786,B,1178786,1291.11281489595,,,,2015-12-07,,1178786,,,,,2,2,Original
862,2604050031,6037,5300052022,,,,,,,,,6330,,,,,,,,,31080,,163,SINGLE FAMILY RESID,MNR1YY,,10,1,,,34.026301,-118.120703,,,,,O,138241,30976,107265,A,138241,30976,107265,,,,,,,2348.58,2015,2015,,,,,131241,57,191,0.2509,10929,1962,1969,3,5,1,1,,2,OTP,QAV,,1,CON,,1803,L,,1803,,,,2015-12-07,,,,,,,53,46,Original
863,4603546037,6037,1173012005,,,,,,,,,16,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LARS,,10,1,,,34.240428,-118.489128,,,,,O,334431,179025,155406,A,334431,179025,155406,,,,,,,4200.44,2015,2015,,155406,179025,,334431,60,125,0.1722,7501,1956,1956,3,6,2,2,,2,OTP,,,1,CON,,1344,L,,1344,,,,2015-12-07,,,,,,,59,59,Original
864,2819744234,6037,5035011012,,,,,,,,,3642,,,,,,E WHITTIER CITY,WHITTIER UN,,31080,,163,SINGLE FAMILY RESID,LCR1YY,,10,1,,,33.93751,-118.0092,,,,,O,397386,287348,110038,A,397386,287348,110038,,,,,,,4806.77,2015,2015,,,,,390386,53,115,0.1412,6151,1950,1965,3,5,2,2,,1,450,QFA,,1,CON,,1394,L,,1394,,,,2015-12-07,,,,,,,65,50,Original
865,2412724385,6037,1319001002,,,,,,,,,16,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,34.206728,-118.503526,,,,,O,79950,31976,47974,A,79950,31976,47974,,,,,,,1083.14,2015,2015,,47974,31976,,79950,58,109,0.1464,6377,1950,1952,3,5,1,1,FRM,2,920,QAV,,1,CON,,1093,L,,1093,,,,2015-12-07,,,,,,,65,63,Original
866,6620302149,6037,1862021003,,,,,,,,,4,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,VCI,ICR,34.11911,-118.2228,,,,,O,511291,339185,172106,A,511291,339185,172106,,,,,,,6253.18,2015,2015,,172106,339185,,511291,,,0.1208,5262,1977,1977,3,6,2,2,FRM,2,OTP,QGO,,1,CON,,1939,L,,1939,,,,2015-12-07,,,,,,,38,38,Original
867,2368007026,6037,4086281002,,,,,,,,,4475,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LCRPD60007U*,,10,1,VGO,,33.98933,-117.945,,,,,O,299206,115314,183892,A,299206,115314,183892,,,,,,,3661.2,2015,2015,,,,,292206,74,110,0.1835,7995,1977,1977,4,,2,2,FRM,2,450,QGO,,1,,,1901,L,,1901,,,,2015-12-07,,,,,,,38,38,Original
868,1003103277,6037,6506041001,,,,,,,,,9340,,,,,,,,,31080,,106,APARTMENT,TORR-MH,,22,5,,,33.84039,-118.352,Y,,,,A,18545150,15664224,2880926,A,1324653.57142857,1118873.14285714,205780.428571429,,,,,,,219785.9,2015,2015,,2880926,15664224,,18545150,,,4.8108,14968.5714285714,1962,,1,,12,4,,,,,,,,14,2182,B,2182,6337.71428571429,,,,2015-12-07,,88728,,,,,53,53,"Lower outlier, cap bedroom"
869,3480440593,6037,2319001000,,,,,,,,,7,,,,,,,,,31080,,115,DUPLEX,LAR2,,21,2,,,34.00077,-118.276,,,,,A,211903,78635,133268,A,105951.5,39317.5,66634,,,,,,,2731.1,2015,2015,,133268,78635,,211903,,,0.1297,2824,1911,,1.5,,2,1,,,,,,,,2,528,L,,904,,1808,,2015-12-07,,1808,,,,,104,104,Original
870,2349230508,6037,4630001009,,,,,,,,,7500,,,,,,,,,31080,,163,SINGLE FAMILY RESID,PSR6,,10,1,,,34.15217,-118.0719,Y,,,,A,691546,552829,138717,A,691546,552829,138717,,,,,,,8120.45,2015,2015,,138717,552829,,691546,63,136,0.1955,8517,1950,1950,3,6,2,2,,2,OTP,,,1,CON,,1524,L,,1524,,,,2015-12-07,,,,,,,65,65,Original
871,8844395184,6037,2723013000,,,,,,,,,67,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,1,,,34.00211,-118.4198,Y,,,,A,251285,67700,183585,A,25128.5,6770,18358.5,,,,,,,3921.64,2015,2015,,183585,67700,,251285,,,0.178,775.3,1962,1962,1.8,,10,10,,,,,,,,10,7911,B,7911,791.1,,,,2015-12-07,,7911,,,,,53,53,Original
872,3727106121,6037,5356074002,,,,,,,,,664,,,,,,,,,31080,,163,SINGLE FAMILY RESID,SGR3YY,,10,1,,,33.94015,-118.2211,,,,,O,245177,158087,87090,A,245177,158087,87090,,,,,,,3204.48,2015,2015,,,,,238177,41,115,0.1046,4555,1944,1944,2,4,1,1,FRM,2,920,,,1,CON,1,796,L,,796,,,,2015-12-07,,,,,,,71,71,Original
873,3074083811,6037,4033171001,,,,,,,,,7767,,,,,,,,,31080,,163,SINGLE FAMILY RESID,POPRD*,,10,1,,,34.03808,-117.7886,,,,,O,297658,71545,226113,A,297658,71545,226113,,,,,,,4042.8,2015,2015,,,,,290658,,,0.1349,5876,1990,1991,4,,3,3,,,,,,,,,2039,L,,2039,,,,2015-12-07,,,,,,,25,24,Original
874,9452703474,6059,320553015,,,,,,,,,33068,,,,,,,,,31080,,112,CONDOMINIUM,,,11,1,,,33.63675,-117.5877,,,,,O,226592,95990,130602,A,226592,95990,130602,,,,,,,3079.08,2015,2015,,130602,95990,,226592,,,,,,1989,2,,2,,,,001,,,,,,1027,L,1027,1027,,,,2015-12-14,,1027,,,,,,26,Original
875,4463174124,6037,4034041000,,,,,,,,,14360,,,,,,,,,31080,,163,SINGLE FAMILY RESID,WAR1,,10,1,,,34.02999,-117.8581,,,,,O,2848416,1229532,1618884,A,2848416,1229532,1618884,,,,,,,32456.4,2015,2015,,,,,2841416,,,0.6702,29194,2008,2008,5,,7,7,,,,,,,,,6077,L,,6077,,,,2015-12-07,,,,,,,7,7,Original
876,6624032494,6037,5333002004,,,,,,,,,656,,,,,,,,,31080,,106,APARTMENT,MYR3YY,,22,2,,,33.99246,-118.2017,,,,,A,188796,113733,75063,A,37759.2,22746.6,15012.6,,,,,,,3536,2015,2015,,75063,113733,,188796,70,145,0.2326,2026.2,1927,,,,,,FRM,6,140,QAV,,1,,5,1912,B,1912,555.2,,,,2015-12-07,,2776,,,,,88,88,Original
877,4499356762,6059,320023008,,,,,,,,,27031,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,R1,,10,1,,,33.61379,-117.6686,,,,,O,108075,26007,82068,A,108075,26007,82068,,,,,,,1062.7,2015,2015,,,,,101075,64,115,0.169,7360,1969,1970,3,6,2,,,2,010,QAV,,1,TRA,,2060,L,2540,2060,,,,2015-12-14,,2540,,,,,46,45,Original
878,8102696477,6037,9102091006,,,,,,,,,13910,,,,,,WESTSIDE UN,ANTELOPE VLY UN,,31080,,163,SINGLE FAMILY RESID,PDSP,,10,1,,,34.60646,-118.1913,,,,,O,322712,81699,241013,A,322712,81699,241013,,,,,,,5106.05,2015,2015,,,,,315712,,,0.19,8275,2002,2002,5,,3,3,,,,,,,,,2637,L,,2637,,,,2015-12-07,,,,,,,13,13,Original
879,8956424208,6037,1977001009,,,,,,,,,13,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,2,,,34.06849,-118.2471,,,,,A,670863,397970,272893,A,167715.75,99492.5,68223.25,,,,,,,8731.23,2015,2015,,272893,397970,,670863,,,0.1605,1747.75,1890,,2.25,,6,2,,,,,,,,4,1268,B,1268,997.25,,,,2015-12-07,,3989,,,,,125,125,Original
880,7864704867,6037,1395032000,,,,,,,,,37,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,1,,,34.165919,-118.523574,Y,,,,A,2170327,868129,1302198,A,28186.0649350649,11274.4025974026,16911.6623376623,,,,,,,31386.05,2015,2015,,1302198,868129,,2170327,,,1.4373,813.090909090909,1966,1966,1,,79,79,,,,,,,,77,43831,B,43831,569.233766233766,,,,2015-12-07,,43831,,,,,49,49,Original
881,7983127515,6037,2653041001,,,,,,,,,67,,,,,,,,,31080,,106,APARTMENT,LAR4,,22,1,,,34.06859,-118.4522,,,,,A,755793,650756,105037,A,41988.5,36153.1111111111,5835.38888888889,,,,,,,11195.81,2015,2015,,105037,650756,,755793,,,0.6628,1604.05555555556,1948,1948,1.77777777777778,,18,18,,,,,,,,18,18330,B,18330,1018.33333333333,,,,2015-12-07,,18330,,,,,67,67,Original
882,8739369407,6037,6023013011,,,,,,,,,5175,,,,,,LAWNDALE,CENTINELLA VLY UN,,31080,,163,SINGLE FAMILY RESID,LCR1YY,,10,1,,,33.90422,-118.3645,,,,,O,79153,60579,18574,A,79153,60579,18574,,,,,,,1231.42,2015,2015,,,,,72153,60,112,0.1547,6737,1948,1948,2,5,1,1,,2,OTP,,,1,CON,,981,L,,981,,,,2015-12-07,,,,,,,67,67,Original
883,8317599632,6037,2656022000,,,,,,,,,67,,,,,,,,,31080,,112,CONDOMINIUM,LAR5,,11,1,,,34.060531,-118.435121,,,,,A,3396533,2376553,1019980,A,3396533,2376553,1019980,,,,,,,40675.26,2015,2015,,,,,3389533,,,0.8469,267.340579710145,1980,1980,4,,5,5,,,,,,,,138,5553,L,,5553,,,,2015-12-07,,,,,,,35,35,Original
884,2507281171,6037,2361005005,,,,,,,,,67,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,34.014803,-118.33898,,,,,O,126525,85156,41369,A,126525,85156,41369,,,,,,,1617.04,2015,2015,,,,,119525,52,120,0.1472,6413,1942,1944,3,6,1,1,FRM,3,920,QGO,,1,CON,1,1213,L,,1213,,,,2015-12-07,,,,,,,73,71,Original
885,8318681433,6059,320381001,,,,,,,,,27024,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.602013,-117.635961,,,,,,342563,153852,188711,A,342563,153852,188711,,,,,,,3501.28,2015,2015,,188711,153852,,342563,,,0.1148,5000,,1987,4,,3,,,,001,,,,,,2264,B,2264,2264,,,,2015-12-14,,2264,,,,,,28,Original
886,4606345356,6059,13015002,,,,,,,,,6001,,,,,,LA HABRA,FULLERTON UN,,31080,,112,CONDOMINIUM,,,11,1,,,33.9235,-117.9602,,,,,A,125372,75754,49618,A,125372,75754,49618,,,,,,,1679.98,2015,2015,,49618,75754,,125372,,,,,1970,1971,1,3,1,,FRM,1,A00,QGO,,1,,16,660,L,660,660,,,,2015-12-14,,660,,,,,45,44,Original
887,8387727871,6037,2132011001,,,,,,,,,6657,,,,,,,,,31080,,106,APARTMENT,LAR4,,22,1,,,34.05383,-118.3018,,,,,A,1055409,857187,198222,A,131926.125,107148.375,24777.75,,,,,,,13470.93,2015,2015,,198222,857187,,1055409,46,128,0.1354,737.5,1927,1927,1,,8,8,FRM,,OSP,QAV,,2,,8,7336,B,7336,917,,,,2015-12-07,,7336,,,,,88,88,Original
888,2891183195,6037,5402023011,,,,,,,,,6089,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LYR1YY,,10,1,,ICR,33.93419,-118.2032,,,,,,39935,22008,17927,A,39935,22008,17927,,,,,,,981.05,2015,2015,,17927,22008,,39935,50,120,0.1371,5971,1949,1951,2,5,2,2,,1,OTP,,,1,CON,,1115,L,,1115,,,,2015-12-07,,,,,,,66,64,Original
889,7507087296,6037,1416002001,,,,,,,,,13,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,34.14807,-118.4643,,,,,O,922091,606981,315110,A,922091,606981,315110,,,,,,,11201.91,2015,2015,,,,,915091,,,0.1263,5499,1963,1963,3,6,3,3,CRE,2,OTP,QGO,,2,CON,1,2380,L,,2380,,,,2015-12-07,,,,,,,52,52,Original
890,8428107209,6037,2626011015,,,,,,,,,67,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,VCN,,34.07193,-118.5585,,,,,O,413279,159541,253738,A,413279,159541,253738,,,,,,,5210.26,2015,2015,,,,,406279,56,97,0.1313,5720,1975,1988,4,8,3,3,FRM,2,450,QGO,,2,CNT,1,3045,L,,3045,,,,2015-12-07,,,,,,,40,27,Original
891,4695127621,6059,18023004,,,,,,,,,3008,,,,,,FULLERTON,FULLERTON UN,,31080,,163,SINGLE FAM RESIDENCE,R-1,,10,1,,,33.86084,-117.9715,,,,,O,437706,375748,61958,A,437706,375748,61958,,,,,,,4942.3,2015,2015,,,,,430706,62,115,0.1637,7130,1955,,4,7,2,,,2,010,,,1,TRA,,1602,L,2002,1602,,,,2015-12-14,,1602,,,,,60,60,Original
892,3625830979,6037,4086241035,,,,,,,,,4475,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LCA16000*,,10,1,,,33.99406,-117.9474,,,,,,220529,99238,121291,A,220529,99238,121291,,,,,,,2848.56,2015,2015,,121291,99238,,220529,50,113,0.1306,5688,1972,1972,3,6,2,2,FRM,2,450,QAV,,1,CON,,1405,L,,1405,,,,2015-12-07,,,,,,,43,43,Original
893,5207245685,6037,9203303001,,,,,,,,,6419,,,,,,NEWHALL,WILLIAM S HART UN,,31080,,112,CONDOMINIUM,SCUR2,,11,1,,,34.40066,-118.5621,,,,,O,472570,214804,257766,A,472570,214804,257766,,,,,,,6747.94,2015,2015,,,,,465570,,,16.4396,238703.666666667,1990,1990,3,5,3,3,,2,140,QGO,,,,3,1850,L,,1850,,,,2015-12-07,,,,,,,25,25,Original
894,7179402753,6059,639072015,,,,,,,,,15034,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.690804,-117.901583,,,,,O,548678,409460,139218,A,548678,409460,139218,,,,,,,6437.02,2015,2015,,139218,409460,,548678,60,100,0.1377,6000,1972,,4,8,3,,,3,010,,,2,,,2418,L,2919,2418,,,,2015-12-14,,2919,,,,,43,43,Original
895,8490992109,6037,9107112008,,,,,,,,,6919,,,,,,PALMDALE,ANTELOPE VLY UN,,31080,,163,SINGLE FAMILY RESID,LCRA7000*,,10,1,,,34.55886,-118.051,,,,,A,122950,24589,98361,A,122950,24589,98361,,,,,,,3183.63,2015,2015,,98361,24589,,122950,,,0.1819,7925,1994,1994,3,,3,3,,,,,,,,,1738,L,,1738,,,,2015-12-07,,,,,,,21,21,Original
896,4605177802,6037,5709013001,,,,,,,,,5415,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LKR1YY,,10,1,,ICR,33.85297,-118.1034,,,,,O,497272,326826,170446,A,497272,326826,170446,,,,,,,5941.2,2015,2015,,,,,490272,55,100,0.127,5531,1955,1957,3,6,2,2,,2,OTP,,,1,CON,,1428,L,,1428,,,,2015-12-07,,,,,,,60,58,Original
897,1097786736,6059,868022013,,,,,,,,,1029,,,,,,MAGNOLIA,ANAHEIM UN,,31080,,133,MULTI FAM RESIDENCE,,,22,1,,,33.8418,-117.9639,,,,,A,760000,606249,153751,A,190000,151562.25,38437.75,,,,,,,9358.08,2015,2015,,153751,606249,,760000,,,0.1748,1903.5,,,,,,,,,,,,,,4,,,,,,,,2015-12-14,,,,,,,,,Original
898,6380554012,6037,7026002002,,,,,,,,,3170,,,,,,,,,31080,,163,SINGLE FAMILY RESID,CCR1AY,,10,1,,,33.99466,-118.3879,,,,,O,129881,75980,53901,A,129881,75980,53901,,,,,,,2227.37,2015,2015,,,,,122881,50,130,0.148,6446,1954,1960,4,,3,3,,,,,,,,,1491,L,,1491,,,,2015-12-07,,,,,,,61,55,Original
899,5798044338,6037,5359023003,,,,,,,,,668,,,,,,,,,31080,,165,MULTI-FAMILY 3-UNIT,SGR3YY,,21,2,,,33.941,-118.1976,,,,,O,294996,147498,147498,A,98332,49166,49166,,,,,,,4121.75,2015,2015,,147498,147498,,294996,,,0.1463,2123.66666666667,1941,,1,,3,1,FRM,,,,,1,,3,644,L,,627,,1907,,2015-12-07,,1907,,,,,74,74,Original
900,2812594328,6059,1103014016,,,,,,,,,14030,,,,,,CENTRALIA,ANAHEIM UN,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.85252,-118.0261,,,,,O,306087,183367,122720,A,306087,183367,122720,,,,,,,3649.7,2015,2015,,,,,299087,,,0.1377,6000,1961,,5,7,3,,,,001,,,1,,,1890,L,1890,1890,,,,2015-12-14,,1890,,,,,54,54,Original
901,7448244535,6037,2013011010,,,,,,,,,4,,,,,,,,,31080,,106,APARTMENT,LAC4,,22,1,,,34.086546,-118.185694,Y,,,,A,7068071,554330,6513741,A,144246.346938776,11312.8571428571,132933.489795918,,,,,,,3248.93,2015,2015,,,,,,,,0.4821,428.551020408163,2007,2007,1,,48,48,,,,,,,,49,39233,B,39233,800.673469387755,,,,2015-12-07,,39233,,,,,8,8,Original
902,3188396141,6037,4064112008,,,,,,,,,9483,,,,,,,,,31080,,163,SINGLE FAMILY RESID,WCR1*,,10,1,,,34.06804,-117.9029,,,,,O,211291,136457,74834,A,211291,136457,74834,,,,,,,2572.46,2015,2015,,,,,204291,59,153,0.2081,9066,1954,1955,4,7,2,2,,1,OTP,,,1,CON,,1318,L,,1318,,,,2015-12-07,,,,,,,61,60,Original
903,8736160819,6059,761011041,,,,,,,,,8162,,,,,,,,,31080,,112,CONDOMINIUM,,,11,1,,,33.79091,-117.8834,Y,,,,O,270000,139536,130464,A,270000,139536,130464,,,,,,,3127.62,2015,2015,,130464,139536,,270000,,,0.0848,461.75,1981,,,,,,,,,,,1,,8,1248,L,1248,1248,,,,2015-12-14,,1248,,,,,34,34,Original
904,3425261505,6037,9006052014,,,,,,,,,11336,,,,,,EASTSIDE UN,ANTELOPE VLY UN,,31080,,163,SINGLE FAMILY RESID,LRA22*,,10,1,,,34.69141,-118.0881,,,,,O,195000,76300,118700,A,195000,76300,118700,,,,,,,3567.7,2015,2015,,118700,76300,,195000,65,120,0.1792,7805,1990,1990,4,,3,3,,,,,,,,,1804,L,,1804,,,,2015-12-07,,,,,,,25,25,Original
905,6381293771,6037,5768022009,,,,,,,,,5500,,,,,,,,,31080,,112,CONDOMINIUM,LBR2A,,11,1,,,33.768309,-118.155845,,,,,O,86343,30550,55793,A,86343,30550,55793,,,,,,,1063.15,2015,2015,,,,,79343,,,0.1086,675.714285714286,1957,1957,1,,1,1,,,,,,,,7,646,L,,646,,,,2015-12-07,,,,,,,58,58,Original
906,2511350536,6059,742003003,,,,,,,,,11003,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.7203,-117.8717,,,,,O,47763,22455,25308,A,47763,22455,25308,,,,,,,872.72,2015,2015,,25308,22455,,47763,49,120,0.135,5880,1941,,3,6,1,,,3,040,,,1,,,1080,L,1080,1080,,,,2015-12-14,,1080,,,,,74,74,Original
907,2521670975,6037,1953003001,,,,,,,,,8827,,,,,,,,,31080,,165,MULTI-FAMILY 3-UNIT,LAR2,,21,2,,,34.10153,-118.2857,,,,,O,521906,347939,173967,A,173968.666666667,115979.666666667,57989,,,,,,,6369.22,2015,2015,,,,,514906,,,0.155,2250,1914,,1.33333333333333,,3,2,,,,,,,,3,1536,L,,692,,,,2015-12-07,,,,,,,101,101,Original
908,7299574666,6037,2015013011,,,,,,,,,4,,,,,,,,,31080,,115,DUPLEX,LAR1,,21,2,,,34.08437,-118.1662,,,,,O,211001,179035,31966,A,105500.5,89517.5,15983,,,,,,,2749.39,2015,2015,,31966,179035,,211001,,,0.1722,3749.5,1926,,2,,2,1,,,,,,,,2,1299,L,,923.5,,,,2015-12-07,,,,,,,89,89,Original
909,4417743326,6037,7018015002,,,,,,,,,8004,,,,,,,,,31080,,106,APARTMENT,SMLMSD*,,22,1,,,34.025,-118.4752,Y,,,,O,18837252,1012650,17824602,A,184678.941176471,9927.94117647059,174751,,,,,,,218132.1,2015,2015,,17824602,1012650,,18837252,,,0.1632,69.6960784313726,2008,2008,,,99,99,,,,,,,,102,51033,B,51033,500.323529411765,,,,2015-12-07,,51033,,,,,7,7,Original
910,3438957574,6037,6200021023,,,,,,,,,3710,,,,,,,,,31080,,151,MULTI-FAMILY 4-UNIT,ESR3YY,,21,1,,,33.91869,-118.4074,,,,,A,244099,66106,177993,A,61024.75,16526.5,44498.25,,,,,,,3083.37,2015,2015,,177993,66106,,244099,,,0.1642,1787.75,1963,1963,3,,8,8,,,,,,,,4,5236,L,,1309,,,,2015-12-07,,,,,,,52,52,Original
911,5591984612,6037,3021033006,,,,,,,,,4045,,,,,,,,,31080,,115,DUPLEX,GLR4YY,,21,2,,,34.13927,-118.240477,,,,,A,608060,162654,445406,A,304030,81327,222703,,,,,,,6726.09,2015,2015,,445406,162654,,608060,50,135,0.1495,3257,2009,,2,5,5,2,,3,OTP,,,1,CON,2,1611,L,,1498.5,,,,2015-12-07,,,,,,,6,6,Original
912,4027819344,6059,1101042006,,,,,,,,,19001,,,,,,CYPRESS,ANAHEIM UN,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.819873,-118.038905,,,,,O,517011,430463,86548,A,517011,430463,86548,,,,,,,5991.04,2015,2015,,,,,510011,67,104,0.16,6968,1963,,3,6,2,,,2,010,,,1,,,1380,L,1840,1380,,,,2015-12-14,,1840,,,,,52,52,Original
913,3157312636,6059,421033004,,,,,,,,,10000,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.4174,-117.616982,,,,,A,4000000,2854112,1145888,A,4e+06,2854112,1145888,,,,,,,40497.54,2015,2015,,1145888,2854112,,4e+06,,,0.2563,11163,,1987,5,,5,,,,001,,,,,,5480,B,5480,5480,,,,2015-12-14,,5480,,,,,,28,Original
914,2677757220,6059,626102102,,,,,,,,,26050,,,,,,,,,31080,,133,MULTI FAM RESIDENCE,,,22,1,,,33.668858,-117.850338,Y,,,,,22850138,8823830,14026308,A,184275.306451613,71159.9193548387,113115.387096774,,,,,,,256095.2,2015,2015,,14026308,8823830,,22850138,,,2.3029,808.983870967742,,,,,,,,,,,,,,124,,,,,,,,2015-12-14,,,,,,,,,Original
915,2616940309,6037,5361041017,,,,,,,,,6090,,,,,,,,,31080,,115,VACANT-RESID/DUPLEX,SGR2YY,,21,,,,33.93358,-118.1795,,,,,,13239,13239,,A,6619.5,6619.5,,,,,,,,195.13,2015,2015,,,13239,,13239,,,0.0528,1149.5,,,,,,,,,,,,,,2,,,,,,,,2015-12-07,,,,,,,,,"Missing unit, assign median"
916,2519966724,6059,748061001,,,,,,,,,11003,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.739387,-117.895083,,,,,A,268329,214624,53705,A,268329,214624,53705,,,,,,,3342.9,2015,2015,,53705,214624,,268329,58,113,0.1523,6633,1954,,3,6,1,,,2,010,,,1,,,1443,L,1813,1443,,,,2015-12-14,,1813,,,,,61,61,Original
917,8031092926,6037,1096033012,,,,,,,,,16,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LARS,,10,1,,ICR,34.25164,-118.4695,,,,,O,361513,203654,157859,A,361513,203654,157859,,,,,,,4474.54,2015,2015,,157859,203654,,361513,60,144,0.1972,8591,1953,1955,2,6,1,1,,2,OTP,QAV,,1,CON,,1460,L,,1460,,,,2015-12-07,,,,,,,62,60,Original
918,8671103073,6037,2752001003,,,,,,,,,67,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,1,,,33.995924,-118.420148,,,,,A,2094698,1279205,815493,A,149621.285714286,91371.7857142857,58249.5,,,,,,,26101.46,2015,2015,,815493,1279205,,2094698,,,0.3114,968.785714285714,1955,1955,1.28571428571429,,14,14,,,140,QAV,,2,,14,8820,G,8820,630,,8820,,2015-12-07,,8820,,,,,60,60,Original
919,9030462148,6059,762042007,,,,,,,,,8001,,,,,,,,,31080,,133,MULTI FAM RESIDENCE,,,22,1,,,33.80048,-117.8545,,,,,A,1946760,1520330,426430,A,162230,126694.166666667,35535.8333333333,,,,,,,22662.64,2015,2015,,426430,1520330,,1946760,,,1,3630,1963,,,,,,,,,,,,,12,9144,L,9144,762,,,,2015-12-14,,9144,,,,,52,52,"Missing unit, infer from living space"
920,2780944545,6037,1190024012,,,,,,,,,13,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,34.24466,-118.42548,,,,,O,345454,132686,212768,A,345454,132686,212768,,,,,,,4189.08,2015,2015,,,,,338454,50,135,0.1549,6748,1950,1984,3,4,2,2,,1,OTP,,,1,CON,,1602,L,,1602,,,,2015-12-07,,,,,,,65,31,Original
